Client,ID,Order Status,User,Time,Date
Lazard,O‑LFC‑00114176,In Process,VGUDIEL,9:22:03 AM,10/10/2018
Lazard,O‑LFC‑00114173,In Process,BVALME,5:35:22 PM,10/9/2018
Lazard,O‑LFC‑00114171,In Process,VGUDIEL,1:01:35 PM,10/9/2018
Lazard,O‑LFC‑00114169,In Process,VGUDIEL,10:46:07 AM,10/9/2018
Lazard,O‑LFC‑00114159,In Process,ICRUZ,3:36:09 PM,10/1/2018
Lazard,O‑LFC‑00114152,In Process,VGUDIEL,10:43:25 AM,9/28/2018
Lazard,O‑LFC‑00114150,In Process,VGUDIEL,10:29:44 AM,9/28/2018
Lazard,O‑LFC‑00114148,In Process,VGUDIEL,10:17:55 AM,9/28/2018
Lazard,O‑LFC‑00114145,In Process,VGUDIEL,12:17:49 PM,9/27/2018
Lazard,O‑LFC‑00114140,In Process,ICRUZ,2:15:36 PM,9/21/2018
Lazard,O‑LFC‑00114132,In Process,BVALME,2:54:34 PM,9/13/2018
Lazard,O‑LFC‑00114127,In Process,ICRUZ,2:49:05 PM,9/11/2018
Lazard,O‑LFC‑00114125,In Process,ICRUZ,1:21:38 PM,9/11/2018
Lazard,O‑LFC‑00114118,In Process,VGUDIEL,1:15:18 PM,9/7/2018
Lazard,O‑LFC‑00114116,In Process,VGUDIEL,1:11:29 PM,9/7/2018
Lazard,O‑LFC‑00114114,In Process,VGUDIEL,1:06:32 PM,9/7/2018
Lazard,O‑LFC‑00114106,In Process,BVALME,2:55:42 PM,9/5/2018
Lazard,O‑LFC‑00114102,In Process,ICRUZ,9:49:25 AM,9/5/2018
Lazard,O‑LFC‑00114100,In Process,VGUDIEL,4:44:04 PM,9/4/2018
Lazard,O‑LFC‑00114098,In Process,VGUDIEL,2:35:47 PM,9/4/2018
Lazard,O‑LFC‑00114094,In Process,ICRUZ,4:53:37 PM,9/1/2018
Lazard,O‑LFC‑00114085,In Process,BVALME,3:38:54 PM,8/28/2018
Lazard,O‑LFC‑00114083,In Process,VGUDIEL,3:12:30 PM,8/28/2018
Lazard,O‑LFC‑00114078,In Process,ICRUZ,11:37:27 AM,8/27/2018
Lazard,O‑LFC‑00114066,In Process,ICRUZ,2:12:13 PM,8/20/2018
Lazard,O‑LFC‑00114055,In Process,ICRUZ,10:00:30 AM,8/15/2018
Lazard,O‑LFC‑00114053,In Process,BVALME,10:43:05 PM,8/14/2018
Lazard,O‑LFC‑00114046,In Process,VGUDIEL,11:22:53 AM,8/9/2018
Lazard,O‑LFC‑00114041,In Process,VGUDIEL,10:17:03 AM,8/8/2018
Lazard,O‑LFC‑00114038,In Process,ICRUZ,3:45:49 PM,8/7/2018
Lazard,O‑LFC‑00114034,In Process,ICRUZ,9:31:18 AM,8/7/2018
Lazard,O‑LFC‑00114032,In Process,VGUDIEL,3:20:29 PM,8/6/2018
Lazard,O‑LFC‑00114030,In Process,BVALME,2:42:46 PM,8/6/2018
Lazard,O‑LFC‑00114026,In Process,VGUDIEL,2:27:59 PM,8/1/2018
Lazard,O‑LFC‑00114023,In Process,VGUDIEL,3:08:04 PM,7/31/2018
Lazard,O‑LFC‑00114021,In Process,VGUDIEL,2:15:21 PM,7/31/2018
Lazard,O‑LFC‑00114018,In Process,ICRUZ,1:13:55 PM,7/31/2018
Lazard,O‑LFC‑00114008,In Process,VGUDIEL,2:15:03 PM,7/26/2018
Lazard,O‑LFC‑00114005,In Process,VGUDIEL,10:32:29 AM,7/26/2018
Lazard,O‑LFC‑00103998,In Process,ICRUZ,11:18:26 PM,7/24/2018
Lazard,O‑LFC‑00103996,In Process,ICRUZ,11:06:15 PM,7/24/2018
Lazard,O‑LFC‑00103994,In Process,ICRUZ,11:02:19 PM,7/24/2018
Lazard,O‑LFC‑00103991,In Process,BVALME,10:28:38 PM,7/23/2018
Lazard,O‑LFC‑00103989,In Process,VGUDIEL,3:27:59 PM,7/19/2018
Lazard,O‑LFC‑00103983,In Process,VGUDIEL,12:39:05 PM,7/18/2018
Lazard,O‑LFC‑00103974,In Process,ICRUZ,12:55:41 PM,7/16/2018
Lazard,O‑LFC‑00103971,In Process,VGUDIEL,10:06:19 AM,7/16/2018
Lazard,O‑LFC‑00103966,In Process,VGUDIEL,11:21:05 AM,7/13/2018
Lazard,O‑LFC‑00103963,In Process,VGUDIEL,1:48:33 PM,7/12/2018
Lazard,O‑LFC‑00103955,In Process,ICRUZ,1:36:04 PM,7/10/2018
Lazard,O‑LFC‑00103945,In Process,ICRUZ,1:10:59 PM,6/29/2018
Lazard,O‑LFC‑00103941,In Process,BVALME,2:28:19 PM,6/28/2018
Lazard,O‑LFC‑00103939,In Process,VGUDIEL,10:57:31 AM,6/28/2018
Lazard,O‑LFC‑00103935,In Process,ICRUZ,9:02:34 AM,6/27/2018
Lazard,O‑LFC‑00103933,In Process,ICRUZ,8:48:54 AM,6/27/2018
Lazard,O‑LFC‑00103914,In Process,VGUDIEL,1:16:03 PM,6/15/2018
Lazard,O‑LFC‑00103911,In Process,BVALME,7:06:27 PM,6/14/2018
Lazard,O‑LFC‑00103909,In Process,ICRUZ,10:51:05 AM,6/14/2018
Lazard,O‑LFC‑00103905,In Process,VGUDIEL,2:15:36 PM,6/13/2018
Lazard,O‑LFC‑00103902,In Process,ICRUZ,10:56:04 AM,6/13/2018
Lazard,O‑LFC‑00103900,In Process,VGUDIEL,9:03:26 AM,6/13/2018
Lazard,O‑LFC‑00103896,In Process,ICRUZ,8:45:21 AM,6/13/2018
Lazard,O‑LFC‑00103884,In Process,ICRUZ,1:41:55 PM,6/7/2018
Lazard,O‑LFC‑00103880,In Process,VGUDIEL,9:33:53 AM,6/7/2018
Lazard,O‑LFC‑00103874,In Process,ICRUZ,2:29:38 PM,6/5/2018
Lazard,O‑LFC‑00103871,In Process,VGUDIEL,12:18:37 PM,6/5/2018
Lazard,O‑LFC‑00103865,In Process,BVALME,7:17:01 PM,6/4/2018
Lazard,O‑LFC‑00103863,In Process,VGUDIEL,9:34:34 AM,6/4/2018
Lazard,O‑LFC‑00103861,In Process,VGUDIEL,4:03:16 PM,6/1/2018
Lazard,O‑LFC‑00103853,In Process,VGUDIEL,11:05:35 AM,5/22/2018
Lazard,O‑LFC‑00103848,In Process,ICRUZ,3:37:49 PM,5/18/2018
Lazard,O‑LFC‑00103844,In Process,VGUDIEL,4:10:30 PM,5/16/2018
Lazard,O‑LFC‑00103841,In Process,BVALME,2:48:42 PM,5/14/2018
Lazard,O‑LFC‑00103839,In Process,VGUDIEL,4:26:28 PM,5/9/2018
Lazard,O‑LFC‑00103833,In Process,ICRUZ,4:04:49 PM,5/3/2018
Lazard,O‑LFC‑00103827,In Process,VGUDIEL,9:33:04 AM,5/3/2018
Lazard,O‑LFC‑00103819,In Process,ICRUZ,11:24:02 AM,5/1/2018
Lazard,O‑LFC‑00103812,In Process,VGUDIEL,3:07:14 PM,4/24/2018
Lazard,O‑LFC‑00103809,In Process,ICRUZ,10:28:24 AM,4/24/2018
Lazard,O‑LFC‑00103807,In Process,BVALME,3:07:49 PM,4/23/2018
Lazard,O‑LFC‑00103805,In Process,VGUDIEL,12:26:01 PM,4/23/2018
Lazard,O‑LFC‑00103795,In Process,ICRUZ,9:20:03 AM,4/16/2018
Lazard,O‑LFC‑00103793,In Process,ICRUZ,4:03:53 PM,4/13/2018
Lazard,O‑LFC‑00103788,In Process,VGUDIEL,4:49:37 PM,4/12/2018
Lazard,O‑LFC‑00103786,In Process,VGUDIEL,2:28:47 PM,4/12/2018
Lazard,O‑LFC‑00103779,In Process,VGUDIEL,1:27:28 PM,4/10/2018
Lazard,O‑LFC‑00103777,In Process,VGUDIEL,12:33:03 PM,4/10/2018
Lazard,O‑LFC‑00103775,In Process,VGUDIEL,12:12:41 PM,4/10/2018
Lazard,O‑LFC‑00103773,In Process,ICRUZ,9:45:21 AM,4/9/2018
Lazard,O‑LFC‑00103771,In Process,ICRUZ,9:06:25 AM,4/9/2018
Lazard,O‑LFC‑00103758,In Process,ICRUZ,9:46:47 AM,4/2/2018
Lazard,O‑LFC‑00103757,In Process,VGUDIEL,9:29:24 AM,4/2/2018
Lazard,O‑LFC‑00103754,In Process,VGUDIEL,12:51:48 PM,3/29/2018
Lazard,O‑LFC‑00103746,In Process,VGUDIEL,10:06:25 AM,3/23/2018
Lazard,O‑LFC‑00103739,In Process,ICRUZ,1:27:30 PM,3/20/2018
Lazard,O‑LFC‑00103734,In Process,VGUDIEL,2:21:20 PM,3/19/2018
Lazard,O‑LFC‑00103731,In Process,BVALME,2:10:22 PM,3/19/2018
Lazard,O‑LFC‑00103724,In Process,ICRUZ,3:24:48 PM,3/15/2018
Lazard,O‑LFC‑00103720,In Process,ICRUZ,8:51:46 AM,3/15/2018
Lazard,O‑LFC‑00103717,In Process,VGUDIEL,1:30:10 PM,3/14/2018
Lazard,O‑LFC‑00103714,In Process,VGUDIEL,12:45:22 PM,3/14/2018
Lazard,O‑LFC‑00103707,In Process,ICRUZ,10:43:39 AM,3/13/2018
Lazard,O‑LFC‑00103698,In Process,ICRUZ,11:34:59 AM,3/8/2018
Lazard,O‑LFC‑00103695,In Process,ICRUZ,9:22:20 AM,3/8/2018
Lazard,O‑LFC‑00103692,In Process,ICRUZ,11:34:06 AM,3/7/2018
Lazard,O‑LFC‑00103685,In Process,ICRUZ,5:15:21 PM,3/3/2018
Lazard,O‑LFC‑00103679,In Process,ICRUZ,10:47:46 AM,3/1/2018
Lazard,O‑LFC‑00103676,In Process,VGUDIEL,4:59:43 PM,2/28/2018
Lazard,O‑LFC‑00103671,In Process,ICRUZ,11:03:37 AM,2/28/2018
Lazard,O‑LFC‑00103660,In Process,ICRUZ,3:29:55 PM,2/22/2018
Lazard,O‑LFC‑00103648,In Process,VGUDIEL,2:45:08 PM,2/16/2018
Lazard,O‑LFC‑00103643,In Process,BVALME,1:22:44 PM,2/15/2018
Lazard,O‑LFC‑00103641,In Process,ICRUZ,12:55:18 PM,2/14/2018
Lazard,O‑LFC‑00103639,In Process,ICRUZ,10:15:02 AM,2/14/2018
Lazard,O‑LFC‑00103637,In Process,ICRUZ,9:02:13 AM,2/14/2018
Lazard,O‑LFC‑00103632,In Process,VGUDIEL,10:23:18 AM,2/13/2018
Lazard,O‑LFC‑00103624,In Process,VGUDIEL,1:38:53 PM,2/7/2018
Lazard,O‑LFC‑00103621,In Process,VGUDIEL,10:39:26 AM,2/7/2018
Lazard,O‑LFC‑00103616,In Process,ICRUZ,3:58:56 PM,2/3/2018
Lazard,O‑LFC‑00103611,In Process,VGUDIEL,10:59:28 AM,1/30/2018
Lazard,O‑LFC‑00103607,In Process,BVALME,2:24:49 PM,1/25/2018
Lazard,O‑LFC‑00103603,In Process,ICRUZ,3:21:50 PM,1/24/2018
Lazard,O‑LFC‑00103598,In Process,ICRUZ,10:59:22 AM,1/23/2018
Lazard,O‑LFC‑00103588,In Process,ICRUZ,10:54:19 AM,1/17/2018
Lazard,O‑LFC‑00103583,In Process,VGUDIEL,12:26:39 PM,1/12/2018
Lazard,O‑LFC‑00103579,In Process,ICRUZ,12:11:25 PM,1/12/2018
Lazard,O‑LFC‑00103577,In Process,ICRUZ,10:36:18 AM,1/12/2018
Lazard,O‑LFC‑00103572,In Process,ICRUZ,2:40:13 PM,1/11/2018
Lazard,O‑LFC‑00103570,In Process,VGUDIEL,10:02:39 AM,1/11/2018
Lazard,O‑LFC‑00103566,In Process,ICRUZ,12:57:16 PM,1/10/2018
Lazard,O‑LFC‑00103561,In Process,VGUDIEL,3:01:11 PM,1/8/2018
Lazard,O‑LFC‑00103558,In Process,ICRUZ,4:57:31 PM,1/6/2018
Lazard,O‑LFC‑00103548,In Process,ICRUZ,11:24:22 AM,1/2/2018
Lazard,O‑LFC‑00103545,In Process,ICRUZ,2:51:24 PM,12/26/2017
Lazard,O‑LFC‑00103540,In Process,VGUDIEL,11:58:22 AM,12/20/2017
Lazard,O‑LFC‑00103536,In Process,VGUDIEL,11:17:06 AM,12/14/2017
Lazard,O‑LFC‑00103533,In Process,VGUDIEL,5:03:08 PM,12/13/2017
Lazard,O‑LFC‑00103531,In Process,VGUDIEL,4:44:14 PM,12/13/2017
Lazard,O‑LFC‑00103526,In Process,ICRUZ,10:39:33 AM,12/11/2017
Lazard,O‑LFC‑00103524,In Process,ICRUZ,10:33:11 AM,12/11/2017
Lazard,O‑LFC‑00103523,In Process,VGUDIEL,12:32:43 PM,12/8/2017
Lazard,O‑LFC‑00103520,In Process,BVALME,2:31:57 PM,12/7/2017
Lazard,O‑LFC‑00103518,In Process,VGUDIEL,12:54:13 PM,12/7/2017
Lazard,O‑LFC‑00103509,In Process,BVALME,8:39:19 PM,11/28/2017
Lazard,O‑LFC‑00103507,In Process,ICRUZ,2:07:47 PM,11/28/2017
Lazard,O‑LFC‑00103505,In Process,ICRUZ,1:28:04 PM,11/28/2017
Lazard,O‑LFC‑00103497,In Process,ICRUZ,2:40:34 PM,11/16/2017
Lazard,O‑LFC‑00103492,In Process,VGUDIEL,2:59:05 PM,11/13/2017
Lazard,O‑LFC‑00103488,In Process,VGUDIEL,12:52:26 PM,11/9/2017
Lazard,O‑LFC‑00103482,In Process,ICRUZ,2:35:53 PM,11/8/2017
Lazard,O‑LFC‑00103475,In Process,ICRUZ,7:20:49 PM,11/7/2017
Lazard,O‑LFC‑00103472,In Process,BVALME,2:48:36 PM,11/7/2017
Lazard,O‑LFC‑00103469,In Process,ICRUZ,10:12:57 AM,11/7/2017
Lazard,O‑LFC‑00103458,In Process,ICRUZ,1:56:33 PM,11/3/2017
Lazard,O‑LFC‑00103456,In Process,VGUDIEL,12:46:55 PM,11/3/2017
Lazard,O‑LFC‑00103453,In Process,BVALME,3:10:25 PM,11/2/2017
Lazard,O‑LFC‑00103449,In Process,BVALME,2:55:53 PM,11/2/2017
Lazard,O‑LFC‑00103447,In Process,VGUDIEL,9:37:34 AM,11/2/2017
Lazard,O‑LFC‑00103439,In Process,BVALME,1:39:28 PM,10/27/2017
Lazard,O‑LFC‑00103433,In Process,VGUDIEL,2:37:37 PM,10/25/2017
Lazard,O‑LFC‑00103426,In Process,ICRUZ,8:43:56 AM,10/24/2017
Lazard,O‑LFC‑00103423,In Process,VGUDIEL,10:50:51 AM,10/20/2017
Lazard,O‑LFC‑00093417,In Process,BVALME,12:59:48 PM,10/17/2017
Lazard,O‑LFC‑00093412,In Process,VGUDIEL,4:48:53 PM,10/13/2017
Lazard,O‑LFC‑00093410,In Process,VGUDIEL,11:02:22 AM,10/13/2017
Lazard,O‑LFC‑00093407,In Process,ICRUZ,10:01:05 AM,10/13/2017
Lazard,O‑LFC‑00093403,In Process,ICRUZ,8:40:37 AM,10/11/2017
Lazard,O‑LFC‑00093401,In Process,VGUDIEL,4:35:44 PM,10/10/2017
Lazard,O‑LFC‑00093391,In Process,ICRUZ,1:20:03 PM,10/4/2017
Lazard,O‑LFC‑00093385,In Process,ICRUZ,10:28:04 AM,10/3/2017
Lazard,O‑LFC‑00093383,In Process,BVALME,2:31:44 PM,10/2/2017
Lazard,O‑LFC‑00093377,In Process,VGUDIEL,11:14:50 AM,9/29/2017
Lazard,O‑LFC‑00093373,In Process,ICRUZ,8:59:50 AM,9/29/2017
Lazard,O‑LFC‑00093367,In Process,VGUDIEL,3:02:55 PM,9/27/2017
Lazard,O‑LFC‑00093363,In Process,ICRUZ,1:43:26 PM,9/26/2017
Lazard,O‑LFC‑00093361,In Process,ICRUZ,1:34:49 PM,9/26/2017
Lazard,O‑LFC‑00093358,In Process,VGUDIEL,10:16:01 AM,9/26/2017
Lazard,O‑LFC‑00093351,In Process,VGUDIEL,3:09:48 PM,9/21/2017
Lazard,O‑LFC‑00093349,In Process,VGUDIEL,2:25:05 PM,9/21/2017
Lazard,O‑LFC‑00093345,In Process,ICRUZ,12:22:56 PM,9/19/2017
Lazard,O‑LFC‑00093339,In Process,VGUDIEL,4:02:30 PM,9/15/2017
Lazard,O‑LFC‑00093331,In Process,ICRUZ,10:55:55 AM,9/13/2017
Lazard,O‑LFC‑00093326,In Process,VGUDIEL,10:53:38 AM,9/11/2017
Lazard,O‑LFC‑00093323,In Process,ICRUZ,3:28:51 PM,9/8/2017
Lazard,O‑LFC‑00093317,In Process,BVALME,2:22:49 PM,9/7/2017
Lazard,O‑LFC‑00093312,In Process,ICRUZ,11:34:58 AM,9/6/2017
